,time,alb_QAS_L,lat_QAS_L,lon_QAS_L,cloud_QAS_L,alb_CEN1,lat_CEN1,lon_CEN1,cloud_CEN1,alb_CEN2,lat_CEN2,lon_CEN2,cloud_CEN2,alb_CP1,lat_CP1,lon_CP1,cloud_CP1,alb_DY2,lat_DY2,lon_DY2,cloud_DY2,alb_EGP,lat_EGP,lon_EGP,cloud_EGP,alb_FRE,lat_FRE,lon_FRE,cloud_FRE,alb_HUM,lat_HUM,lon_HUM,cloud_HUM,alb_JAR,lat_JAR,lon_JAR,cloud_JAR,alb_JAR_O,lat_JAR_O,lon_JAR_O,cloud_JAR_O,alb_KAN_L,lat_KAN_L,lon_KAN_L,cloud_KAN_L,alb_KAN_Lv3,lat_KAN_Lv3,lon_KAN_Lv3,cloud_KAN_Lv3,alb_KAN_M,lat_KAN_M,lon_KAN_M,cloud_KAN_M,alb_KAN_U,lat_KAN_U,lon_KAN_U,cloud_KAN_U,alb_KPC_L,lat_KPC_L,lon_KPC_L,cloud_KPC_L,alb_KPC_U,lat_KPC_U,lon_KPC_U,cloud_KPC_U,alb_NAE,lat_NAE,lon_NAE,cloud_NAE,alb_NAU,lat_NAU,lon_NAU,cloud_NAU,alb_NEM,lat_NEM,lon_NEM,cloud_NEM,alb_NSE,lat_NSE,lon_NSE,cloud_NSE,alb_NUK_K,lat_NUK_K,lon_NUK_K,cloud_NUK_K,alb_NUK_L,lat_NUK_L,lon_NUK_L,cloud_NUK_L,alb_NUK_N,lat_NUK_N,lon_NUK_N,cloud_NUK_N,alb_NUK_Uv3,lat_NUK_Uv3,lon_NUK_Uv3,cloud_NUK_Uv3,alb_QAS_A,lat_QAS_A,lon_QAS_A,cloud_QAS_A,alb_QAS_L_y,lat_QAS_L_y,lon_QAS_L_y,cloud_QAS_L_y,alb_QAS_Lv3,lat_QAS_Lv3,lon_QAS_Lv3,cloud_QAS_Lv3,alb_QAS_M,lat_QAS_M,lon_QAS_M,cloud_QAS_M,alb_QAS_Mv3,lat_QAS_Mv3,lon_QAS_Mv3,cloud_QAS_Mv3,alb_QAS_U,lat_QAS_U,lon_QAS_U,cloud_QAS_U,alb_SCO_L,lat_SCO_L,lon_SCO_L,cloud_SCO_L,alb_SCO_U,lat_SCO_U,lon_SCO_U,cloud_SCO_U,alb_SDL,lat_SDL,lon_SDL,cloud_SDL,alb_SDM,lat_SDM,lon_SDM,cloud_SDM,alb_SWC,lat_SWC,lon_SWC,cloud_SWC,alb_SWC_O,lat_SWC_O,lon_SWC_O,cloud_SWC_O,alb_TAS_A,lat_TAS_A,lon_TAS_A,cloud_TAS_A,alb_TAS_L,lat_TAS_L,lon_TAS_L,cloud_TAS_L,alb_TAS_U,lat_TAS_U,lon_TAS_U,cloud_TAS_U,alb_THU_L,lat_THU_L,lon_THU_L,cloud_THU_L,alb_THU_U,lat_THU_U,lon_THU_U,cloud_THU_U,alb_THU_U2,lat_THU_U2,lon_THU_U2,cloud_THU_U2,alb_TUN,lat_TUN,lon_TUN,cloud_TUN,alb_UPE_L,lat_UPE_L,lon_UPE_L,cloud_UPE_L,alb_UPE_U,lat_UPE_U,lon_UPE_U,cloud_UPE_U,alb_WEG_L,lat_WEG_L,lon_WEG_L,cloud_WEG_L,alb_ZAK_Lv3,lat_ZAK_Lv3,lon_ZAK_Lv3,cloud_ZAK_Lv3,alb_ZAK_Uv3,lat_ZAK_Uv3,lon_ZAK_Uv3,cloud_ZAK_Uv3
168,2018-05-16,0.9016,61.030725,-46.849204,0.9626,0.876,77.181783,-61.11583,0.7478,,,,,,,,,,,,,0.8172,75.62528,-35.973368,0.4974,,,,,,,,,,,,,,,,,0.5282,67.095035,-49.954689,0.2086,,,,,0.7638,67.067179,-48.839112,0.2961,0.8447,67.000471,-47.027788,0.4017,0.5974,79.910884,-24.082256,0.9693,0.9443,79.834743,-25.165175,0.9452,,,,,,,,,,,,,,,,,0.8921,64.162273,-51.358662,0.8407,0.802,64.48254,-49.537713,0.6427,,,,,,,,,,,,,0.9016,61.030725,-46.849204,0.9626,,,,,0.933,61.099359,-46.833216,0.9754,,,,,0.9484,61.17457,-46.820197,0.9644,0.8756,72.222341,-26.818122,0.9739,0.8481,72.394047,-27.252486,0.8457,,,,,,,,,,,,,,,,,,,,,0.8219,65.640037,-38.898653,0.4856,,,,,0.7823,76.399822,-68.266621,0.5249,0.7802,76.419675,-68.146636,0.2445,,,,,,,,,0.7921,72.893229,-54.295514,0.788,0.7639,72.887099,-53.587647,0.4861,,,,,,,,,,,,
169,2018-05-17,0.9029,61.03071,-46.849217,0.8962,0.7632,77.181783,-61.11583,0.2283,,,,,,,,,,,,,0.8014,75.625282,-35.97335,0.5284,,,,,,,,,,,,,,,,,0.5711,67.095032,-49.954696,0.3037,,,,,0.8395,67.067179,-48.839121,0.5092,0.8399,67.000457,-47.027832,0.4983,0.8369,79.910885,-24.082248,0.91,0.9216,79.834743,-25.165168,0.893,,,,,,,,,,,,,,,,,0.8919,64.162274,-51.358669,0.689,0.6365,64.48254,-49.537713,0.2887,,,,,,,,,,,,,0.9029,61.03071,-46.849217,0.8962,,,,,0.8689,61.09936,-46.833221,0.9009,,,,,0.8846,61.174569,-46.820195,0.9164,0.7984,72.222341,-26.818122,0.3954,0.8026,72.394047,-27.252486,0.3373,,,,,,,,,,,,,,,,,,,,,0.9045,65.640038,-38.898655,0.9624,,,,,0.7596,76.399822,-68.266643,0.2128,0.77,76.419677,-68.146643,0.1836,,,,,,,,,0.7766,72.893231,-54.295523,0.7147,0.7328,72.887094,-53.587675,0.0053,,,,,,,,,,,,
170,2018-05-18,0.8322,61.030716,-46.849214,0.3395,0.7237,77.181783,-61.11583,0.1216,,,,,,,,,,,,,0.7944,75.625281,-35.973338,0.3982,,,,,,,,,,,,,,,,,0.5329,67.095034,-49.954698,0.3098,,,,,0.8176,67.067182,-48.839131,0.3693,0.8242,67.000456,-47.027769,0.3566,0.8636,79.910886,-24.082257,0.8858,0.8961,79.83475,-25.165216,0.9095,,,,,,,,,,,,,,,,,0.8728,64.162271,-51.358672,0.7376,0.652,64.48254,-49.537713,0.2445,,,,,,,,,,,,,0.8322,61.030716,-46.849214,0.3395,,,,,0.7764,61.099366,-46.833222,0.4028,,,,,0.7277,61.174568,-46.820203,0.4774,0.8165,72.222341,-26.818122,0.5218,0.8194,72.394047,-27.252486,0.4919,,,,,,,,,,,,,,,,,,,,,0.8797,65.64004,-38.898652,0.7998,,,,,0.76,76.399826,-68.266649,0.0886,0.7624,76.419678,-68.146648,0.0482,,,,,,,,,0.766,72.893233,-54.295519,0.5665,0.7196,72.887099,-53.58769,0.0346,,,,,,,,,,,,
171,2018-05-19,0.8239,61.030719,-46.849211,0.5352,0.7645,77.181783,-61.11583,0.3195,,,,,,,,,,,,,0.7942,75.625283,-35.973346,0.5903,,,,,,,,,,,,,,,,,0.5141,67.095029,-49.954693,0.0206,,,,,0.7529,67.067179,-48.839138,0.0549,0.8132,67.000447,-47.02782,0.0511,0.8779,79.910884,-24.082256,0.8995,0.9965,79.834744,-25.165142,0.9703,,,,,,,,,,,,,,,,,0.8375,64.162273,-51.358664,0.382,0.6114,64.48254,-49.537713,0.0417,,,,,,,,,,,,,0.8239,61.030719,-46.849211,0.5352,,,,,0.8393,61.099367,-46.833228,0.5761,,,,,0.8355,61.17457,-46.820206,0.5516,0.8453,72.222341,-26.818122,0.8136,0.8354,72.394047,-27.252486,0.7339,,,,,,,,,,,,,,,,,,,,,0.8073,65.640036,-38.898651,0.1602,,,,,0.786,76.399823,-68.266642,0.3547,0.772,76.419673,-68.14664,0.3175,,,,,,,,,0.8053,72.893232,-54.295517,0.8339,0.8295,72.887099,-53.587713,0.555,,,,,,,,,,,,
172,2018-05-20,0.7986,61.030712,-46.849205,0.6038,0.7757,77.181783,-61.11583,0.2473,,,,,,,,,,,,,0.8121,75.625282,-35.973347,0.5923,,,,,,,,,,,,,,,,,0.6195,67.095019,-49.954714,0.7247,,,,,0.8626,67.067178,-48.839148,0.785,0.8153,67.000452,-47.027832,0.6113,0.8572,79.910883,-24.082263,0.808,0.911,79.834744,-25.165245,0.8499,,,,,,,,,,,,,,,,,0.9248,64.162271,-51.358661,0.8536,0.7415,64.48254,-49.537713,0.58,,,,,,,,,,,,,0.7986,61.030712,-46.849205,0.6038,,,,,0.8519,61.099361,-46.833224,0.7373,,,,,0.8493,61.174565,-46.820201,0.7512,0.8448,72.222341,-26.818122,0.6809,0.8648,72.394047,-27.252486,0.7446,,,,,,,,,,,,,,,,,,,,,0.7836,65.64004,-38.898644,0.1079,,,,,0.7623,76.399825,-68.266636,0.2396,0.7567,76.419677,-68.146634,0.1103,,,,,,,,,0.8172,72.89323,-54.295517,0.8971,0.8497,72.887088,-53.587725,0.9201,,,,,,,,,,,,
173,2018-05-21,0.7727,61.030715,-46.849206,0.4462,0.8689,77.181783,-61.11583,0.7439,,,,,,,,,,,,,0.7946,75.625288,-35.973338,0.3502,,,,,,,,,,,,,,,,,0.5354,67.095028,-49.954709,0.1539,,,,,0.7553,67.067183,-48.839156,0.1196,0.812,67.000455,-47.027841,0.1127,0.9034,79.910885,-24.082271,0.898,0.9839,79.834742,-25.165158,0.7562,,,,,,,,,,,,,,,,,0.7826,64.162278,-51.358662,0.1636,0.6299,64.48254,-49.537713,0.064,,,,,,,,,,,,,0.7727,61.030715,-46.849206,0.4462,,,,,0.8327,61.09936,-46.833214,0.4461,,,,,0.7288,61.174574,-46.820199,0.4302,0.7621,72.222341,-26.818122,0.5483,0.7986,72.394047,-27.252486,0.4177,,,,,,,,,,,,,,,,,,,,,0.8329,65.64004,-38.898647,0.577,,,,,0.7889,76.399824,-68.266645,0.5347,0.7602,76.419678,-68.14665,0.4208,,,,,,,,,0.7904,72.893231,-54.295519,0.777,0.7204,72.887092,-53.587743,0.3119,,,,,,,,,,,,
174,2018-05-22,0.7316,61.030712,-46.849208,0.14,0.8482,77.181783,-61.11583,0.7581,,,,,,,,,,,,,0.7922,75.625285,-35.973344,0.3057,,,,,,,,,,,,,,,,,0.5261,67.095025,-49.954728,0.131,,,,,0.7757,67.067185,-48.839155,0.3224,0.8625,67.00046,-47.027824,0.4661,0.8447,79.910887,-24.082268,0.8302,0.9723,79.834744,-25.165212,0.9041,,,,,,,,,,,,,,,,,0.7915,64.162278,-51.358659,0.3432,0.6572,64.48254,-49.537713,0.2705,,,,,,,,,,,,,0.7316,61.030712,-46.849208,0.14,,,,,0.7976,61.099356,-46.833233,0.1767,,,,,0.704,61.174574,-46.820203,0.1556,0.7307,72.222341,-26.818122,0.1829,0.7811,72.394047,-27.252486,0.1449,,,,,,,,,,,,,,,,,,,,,0.8487,65.640037,-38.898648,0.753,,,,,0.7852,76.399822,-68.266644,0.3778,0.764,76.419676,-68.146651,0.3428,0.6822,76.390204,-68.110534,0.1352,,,,,0.7545,72.893228,-54.29552,0.1701,0.7212,72.887089,-53.587758,0.0564,,,,,,,,,,,,
175,2018-05-23,0.7921,61.030719,-46.849206,0.8653,0.7891,77.181783,-61.11583,0.3228,,,,,,,,,,,,,0.7885,75.625287,-35.97333,0.2235,,,,,,,,,,,,,,,,,0.5603,67.095027,-49.954726,0.4211,,,,,0.832,67.067182,-48.839161,0.5366,0.8356,67.000445,-47.027817,0.5431,0.8584,79.910884,-24.082254,0.8137,0.8881,79.834752,-25.165122,0.8004,,,,,,,,,,,,,,,,,0.9789,64.162277,-51.358662,0.9653,0.8207,64.48254,-49.537713,0.9223,,,,,,,,,,,,,0.7921,61.030719,-46.849206,0.8653,,,,,0.8708,61.099358,-46.833236,0.9378,,,,,0.9245,61.174566,-46.820209,0.9556,0.7384,72.222341,-26.818122,0.3478,0.7969,72.394047,-27.252486,0.3103,,,,,,,,,,,,,,,,,,,,,0.8474,65.640035,-38.898643,0.9012,,,,,0.7553,76.39982,-68.266634,0.0629,0.7537,76.419678,-68.146641,0.1039,0.7658,76.390204,-68.110534,0.1006,,,,,0.7212,72.89323,-54.295522,0.3845,0.7057,72.887091,-53.587771,0.027,,,,,,,,,,,,
176,2018-05-24,0.786,61.030719,-46.849215,0.7991,0.8199,77.181783,-61.11583,0.6194,,,,,,,,,,,,,0.793,75.62529,-35.97333,0.2799,,,,,,,,,,,,,,,,,0.7305,67.095024,-49.954725,0.935,,,,,0.7951,67.067182,-48.839168,0.4784,0.8185,67.000459,-47.027814,0.2647,0.7942,79.910884,-24.082256,0.3454,0.8457,79.834751,-25.16518,0.2643,,,,,,,,,,,,,,,,,0.8933,64.162276,-51.35866,0.9326,0.7845,64.48254,-49.537713,0.8517,,,,,,,,,,,,,0.786,61.030719,-46.849215,0.7991,,,,,0.8691,61.099357,-46.833233,0.9087,,,,,0.8904,61.174561,-46.820187,0.8558,0.7151,72.222341,-26.818122,0.3775,0.7701,72.394047,-27.252486,0.1403,,,,,,,,,,,,,,,,,,,,,0.8339,65.640032,-38.898649,0.7573,,,,,0.809,76.399824,-68.266632,0.6903,0.8425,76.419675,-68.14664,0.7318,0.846,76.390204,-68.110534,0.7862,,,,,0.8402,72.89323,-54.295521,0.9591,0.8235,72.887088,-53.587782,0.8206,,,,,,,,,,,,
177,2018-05-25,0.7796,61.030717,-46.849218,0.6266,0.8062,77.181783,-61.11583,0.5127,,,,,,,,,,,,,0.7966,75.62529,-35.973323,0.3862,,,,,,,,,,,,,,,,,0.6545,67.095019,-49.954749,0.4001,,,,,0.7487,67.067187,-48.839174,0.3637,0.8079,67.000447,-47.027858,0.2251,0.7815,79.910885,-24.082262,0.4413,0.8462,79.834744,-25.165232,0.3031,,,,,,,,,,,,,,,,,0.8164,64.162269,-51.358666,0.5827,0.6733,64.48254,-49.537713,0.2768,,,,,,,,,,,,,0.7796,61.030717,-46.849218,0.6266,,,,,0.8483,61.099355,-46.833227,0.6514,,,,,0.8799,61.174564,-46.820206,0.6683,0.772,72.222341,-26.818122,0.7023,0.7782,72.394047,-27.252486,0.1644,,,,,,,,,,,,,,,,,,,,,0.7854,65.640033,-38.898645,0.4697,,,,,0.8367,76.399817,-68.266644,0.594,0.8695,76.419676,-68.146652,0.7041,0.8817,76.390204,-68.110534,0.8124,,,,,0.8369,72.893232,-54.295516,0.8778,0.8239,72.887089,-53.587799,0.7543,,,,,,,,,,,,
178,2018-05-26,0.7738,61.030718,-46.849209,0.5239,0.7841,77.181783,-61.11583,0.4202,,,,,,,,,,,,,0.7935,75.625288,-35.973324,0.2829,,,,,,,,,,,,,,,,,0.6141,67.095021,-49.954743,0.5058,,,,,0.8096,67.067185,-48.839181,0.7044,0.8422,67.000457,-47.027837,0.7942,0.7838,79.910886,-24.082261,0.2634,0.8285,79.83476,-25.165055,0.2171,,,,,,,,,,,,,,,,,0.9149,64.162268,-51.358658,0.823,0.8147,64.48254,-49.537713,0.7382,,,,,,,,,,,,,0.7738,61.030718,-46.849209,0.5239,,,,,0.8512,61.099353,-46.833227,0.5742,,,,,0.7348,61.174563,-46.820206,0.5784,0.7501,72.222341,-26.818122,0.58,0.8132,72.394047,-27.252486,0.4482,,,,,,,,,,,,,,,,,,,,,0.8474,65.640034,-38.898649,0.9108,,,,,0.7954,76.399823,-68.266623,0.1739,0.8157,76.419675,-68.146654,0.1898,0.7907,76.390204,-68.110534,0.2136,,,,,0.7903,72.89323,-54.295517,0.8639,0.7273,72.887087,-53.587815,0.2036,,,,,,,,,,,,
179,2018-05-27,0.7675,61.030712,-46.849207,0.5579,0.8133,77.181783,-61.11583,0.6355,,,,,,,,,,,,,0.8028,75.62529,-35.973312,0.3856,,,,,,,,,,,,,,,,,0.7504,67.095022,-49.954752,0.7519,,,,,0.8042,67.067187,-48.839195,0.5136,0.8444,67.000461,-47.027834,0.4345,0.7869,79.910886,-24.08225,0.4742,0.8178,79.834745,-25.165144,0.2839,,,,,,,,,,,,,,,,,0.8888,64.162274,-51.358656,0.7459,0.7752,64.48254,-49.537713,0.6295,,,,,,,,,,,,,0.7675,61.030712,-46.849207,0.5579,,,,,0.8182,61.099355,-46.833236,0.6662,,,,,0.8336,61.174564,-46.820213,0.5801,0.6796,72.222341,-26.818122,0.1752,0.769,72.394047,-27.252486,0.1535,,,,,,,,,,,,,,,,,,,,,0.7968,65.640034,-38.898653,0.8719,,,,,0.8464,76.399827,-68.266625,0.769,0.8975,76.41968,-68.146661,0.8549,0.9454,76.390204,-68.110534,0.8088,,,,,0.8708,72.89323,-54.295519,0.9399,0.8953,72.887085,-53.587817,0.9409,,,,,,,,,,,,
180,2018-05-28,0.7185,61.03071,-46.849213,0.1281,0.8075,77.181783,-61.11583,0.4703,,,,,,,,,,,,,0.7885,75.625293,-35.973305,0.2552,,,,,,,,,,,,,,,,,0.704,67.095025,-49.954755,0.2698,,,,,0.7659,67.067185,-48.839199,0.3306,0.8218,67.000443,-47.027816,0.3178,0.7835,79.910884,-24.082252,0.1361,0.8226,79.834746,-25.165068,0.1151,,,,,,,,,,,,,,,,,0.8403,64.162274,-51.358657,0.6566,0.7052,64.48254,-49.537713,0.1648,,,,,,,,,,,,,0.7185,61.03071,-46.849213,0.1281,,,,,0.7884,61.099348,-46.833252,0.1606,,,,,0.7029,61.174561,-46.8202,0.13,0.6755,72.222341,-26.818122,0.5988,0.8419,72.394047,-27.252486,0.5715,,,,,,,,,,,,,,,,,,,,,0.7405,65.640033,-38.898653,0.6328,,,,,0.8309,76.399826,-68.266635,0.4997,0.8112,76.419678,-68.146664,0.5972,0.8849,76.390204,-68.110534,0.7836,,,,,0.8315,72.893229,-54.295522,0.6123,0.8157,72.887082,-53.587842,0.6899,,,,,,,,,,,,
181,2018-05-29,0.732,61.030717,-46.849224,0.6009,0.8486,77.181783,-61.11583,0.7122,,,,,,,,,,,,,0.7788,75.625288,-35.973318,0.1989,,,,,,,,,,,,,,,,,0.6939,67.095024,-49.954765,0.3995,,,,,0.8059,67.067185,-48.839206,0.3495,0.8109,67.000456,-47.027851,0.1218,0.7825,79.910884,-24.082257,0.205,0.8196,79.834748,-25.165113,0.1947,,,,,,,,,,,,,,,,,0.8658,64.162276,-51.358661,0.729,0.7576,64.48254,-49.537713,0.4552,,,,,,,,,,,,,0.732,61.030717,-46.849224,0.6009,,,,,0.8097,61.099354,-46.833253,0.6434,,,,,0.8147,61.174547,-46.820201,0.621,0.6196,72.222341,-26.818122,0.3046,0.7728,72.394047,-27.252486,0.2053,,,,,,,,,,,,,,,,,,,,,0.7957,65.640033,-38.898648,0.9214,,,,,0.8205,76.399825,-68.266633,0.3809,0.7972,76.419679,-68.146666,0.4218,0.8255,76.390204,-68.110534,0.4625,,,,,0.7857,72.893228,-54.295521,0.3645,0.7627,72.887082,-53.587857,0.2818,,,,,,,,,,,,
182,2018-05-30,0.8253,61.030729,-46.849213,0.9446,0.8315,77.181783,-61.11583,0.6898,,,,,,,,,,,,,0.7904,75.625253,-35.973411,0.3383,,,,,,,,,,,,,,,,,0.6336,67.09502,-49.954774,0.5992,,,,,0.8299,67.067184,-48.839206,0.7405,0.8633,67.000465,-47.027849,0.7625,0.771,79.910886,-24.08225,0.1921,0.8161,79.834758,-25.16509,0.1198,,,,,,,,,,,,,,,,,0.8831,64.162272,-51.358667,0.9459,0.7378,64.48254,-49.537713,0.8044,,,,,,,,,,,,,0.8253,61.030729,-46.849213,0.9446,,,,,0.923,61.099353,-46.83325,0.9507,,,,,0.9419,61.174556,-46.820208,0.9512,0.6149,72.222341,-26.818122,0.2937,0.7968,72.394047,-27.252486,0.2312,,,,,,,,,,,,,,,,,,,,,0.7344,65.640031,-38.898651,0.8391,,,,,0.856,76.399828,-68.266635,0.7662,0.8363,76.419677,-68.146667,0.8289,0.8709,76.390204,-68.110534,0.8473,,,,,0.7873,72.893227,-54.295517,0.7296,0.8122,72.887081,-53.587874,0.6811,,,,,,,,,,,,
183,2018-05-31,0.7725,61.030718,-46.84922,0.931,0.868,77.181783,-61.11583,0.7765,,,,,,,,,,,,,0.8327,75.625092,-35.973849,0.5141,,,,,,,,,,,,,,,,,0.5941,67.095023,-49.954785,0.5811,,,,,0.8633,67.067184,-48.839208,0.7087,0.8978,67.000444,-47.027854,0.8863,0.7742,79.910885,-24.08226,0.3284,0.8204,79.834753,-25.165135,0.16,,,,,,,,,,,,,,,,,0.9029,64.162263,-51.358662,0.9601,0.8608,64.48254,-49.537713,0.7138,,,,,,,,,,,,,0.7725,61.030718,-46.84922,0.931,,,,,0.8728,61.099348,-46.833248,0.9157,,,,,0.9369,61.174559,-46.82022,0.956,0.5673,72.222341,-26.818122,0.1331,0.7419,72.394047,-27.252486,0.0785,,,,,,,,,,,,,,,,,,,,,0.7102,65.64003,-38.898654,0.8833,,,,,0.8589,76.399829,-68.266624,0.7912,0.8281,76.419674,-68.146663,0.8564,0.8661,76.390204,-68.110534,0.8563,,,,,0.8572,72.89323,-54.295517,0.6948,0.8987,72.887077,-53.587892,0.6232,,,,,,,,,,,,
184,2018-06-01,0.775,61.030719,-46.849223,0.9559,0.8366,77.181783,-61.11583,0.4664,,,,,,,,,,,,,0.8124,75.625095,-35.973836,0.2826,,,,,,,,,,,,,,,,,0.6146,67.095022,-49.954791,0.7258,,,,,0.8815,67.067187,-48.839226,0.9134,0.9125,67.000444,-47.027854,0.9968,0.8319,79.910886,-24.082249,0.7296,0.8504,79.834751,-25.165137,0.6044,,,,,,,,,,,,,,,,,0.9142,64.162271,-51.358661,0.9991,0.7061,64.48254,-49.537713,0.8396,,,,,,,,,,,,,0.775,61.030719,-46.849223,0.9559,,,,,0.8654,61.099343,-46.833249,0.9598,,,,,0.8982,61.174553,-46.820214,0.9479,0.5307,72.222341,-26.818122,0.0546,0.7221,72.394047,-27.252486,0.0404,,,,,,,,,,,,,,,,,,,,,0.7413,65.640033,-38.89865,0.8272,,,,,0.8048,76.399827,-68.266625,0.2373,0.7827,76.419676,-68.146668,0.2949,0.8271,76.390204,-68.110534,0.3702,,,,,0.822,72.89323,-54.295517,0.8042,0.8575,72.887081,-53.587913,0.7543,,,,,,,,,,,,
185,2018-06-02,0.7702,61.030721,-46.849214,0.9741,0.8689,77.181783,-61.11583,0.8121,,,,,,,,,,,,,0.7942,75.625099,-35.97383,0.1571,,,,,,,,,,,,,,,,,0.714,67.095014,-49.954792,0.7709,,,,,0.8594,67.067184,-48.839224,0.8505,0.9022,67.00044,-47.027842,0.9788,0.8137,79.910886,-24.082254,0.6075,0.8364,79.834754,-25.165097,0.7023,,,,,,,,,,,,,,,,,0.8748,64.16227,-51.358673,0.9838,0.6265,64.48254,-49.537713,0.9354,,,,,,,,,,,,,0.7702,61.030721,-46.849214,0.9741,,,,,0.8706,61.099346,-46.833257,0.9728,,,,,0.8906,61.174552,-46.820215,0.9746,0.5873,72.222341,-26.818122,0.5763,0.762,72.394047,-27.252486,0.2874,,,,,,,,,,,,,,,,,,,,,0.7339,65.640033,-38.898656,0.8224,,,,,0.8571,76.399827,-68.266629,0.7443,0.8466,76.419676,-68.146681,0.8289,0.895,76.390204,-68.110534,0.8786,,,,,0.7931,72.89323,-54.295522,0.3318,0.8508,72.88708,-53.587936,0.6689,,,,,,,,,,,,
186,2018-06-03,0.6869,61.030713,-46.849218,0.9997,0.7877,77.181783,-61.11583,0.3734,,,,,,,,,,,,,0.7894,75.625096,-35.973841,0.1906,,,,,,,,,,,,,,,,,0.6615,67.095016,-49.954794,0.8423,,,,,0.8242,67.067188,-48.839232,0.8059,0.8945,67.000444,-47.027802,0.96,0.8258,79.910886,-24.082245,0.7425,0.8486,79.834754,-25.1651,0.6298,,,,,,,,,,,,,,,,,0.8781,64.162276,-51.358657,0.9914,0.6661,64.48254,-49.537713,0.9911,,,,,,,,,,,,,0.6869,61.030713,-46.849218,0.9997,,,,,0.8287,61.099348,-46.833264,1.0,,,,,0.8666,61.174554,-46.820215,1.0,0.5442,72.222341,-26.818122,0.1178,0.72,72.394047,-27.252486,0.0608,,,,,,,,,,,,,,,,,,,,,0.7191,65.640035,-38.89865,0.6582,,,,,0.8272,76.399828,-68.266636,0.5156,0.887,76.419675,-68.146668,0.5715,0.8172,76.390204,-68.110534,0.5944,,,,,0.7532,72.893231,-54.295526,0.1766,0.7663,72.887082,-53.587963,0.1913,,,,,,,,,,,,
187,2018-06-04,0.3615,61.030712,-46.849218,0.8411,0.7794,77.181783,-61.11583,0.262,,,,,,,,,,,,,0.7801,75.625095,-35.973827,0.2532,,,,,,,,,,,,,,,,,0.6421,67.095013,-49.954803,0.9801,,,,,0.8204,67.067186,-48.839241,0.9828,0.8553,67.000459,-47.027746,0.8444,0.7956,79.910884,-24.082246,0.4871,0.8561,79.83475,-25.16507,0.5138,,,,,,,,,,,,,,,,,0.8329,64.162272,-51.358665,0.9994,0.6317,64.48254,-49.537713,0.9826,,,,,,,,,,,,,0.3615,61.030712,-46.849218,0.8411,,,,,0.7585,61.099345,-46.833255,0.9115,,,,,0.81,61.174562,-46.82019,0.9111,0.5647,72.222341,-26.818122,0.6294,0.7536,72.394047,-27.252486,0.6138,,,,,,,,,,,,,,,,,,,,,0.7613,65.640029,-38.898654,0.9896,,,,,0.8286,76.39983,-68.266631,0.3853,0.8118,76.41968,-68.146661,0.2171,0.7814,76.390204,-68.110534,0.2347,,,,,0.7439,72.893229,-54.295516,0.2322,0.7664,72.88708,-53.587965,0.0739,,,,,,,,,,,,
188,2018-06-05,0.2138,61.030714,-46.849224,0.6449,0.7574,77.181783,-61.11583,0.2269,,,,,,,,,,,,,0.8298,75.625096,-35.97383,0.7108,,,,,,,,,,,,,,,,,0.5406,67.095014,-49.954817,0.3434,,,,,0.7238,67.067189,-48.839251,0.3308,0.7824,67.000448,-47.027791,0.3959,0.792,79.910887,-24.082261,0.2173,0.8339,79.834753,-25.16511,0.2114,,,,,,,,,,,,,,,,,0.7753,64.162264,-51.358672,0.8765,0.5287,64.48254,-49.537713,0.6396,,,,,,,,,,,,,0.2138,61.030714,-46.849224,0.6449,,,,,0.7506,61.099344,-46.833259,0.7574,,,,,0.8521,61.174546,-46.820197,0.742,0.5544,72.222341,-26.818122,0.6505,0.716,72.394047,-27.252486,0.4933,,,,,,,,,,,,,,,,,,,,,0.7447,65.640026,-38.898656,0.9759,,,,,0.8452,76.399827,-68.266629,0.4011,0.79,76.419679,-68.14668,0.4142,0.8365,76.390204,-68.110534,0.4211,,,,,0.7734,72.893229,-54.295523,0.8421,0.868,72.887076,-53.587983,0.7967,,,,,,,,,,,,
189,2018-06-06,0.2377,61.030714,-46.849214,0.7427,0.785,77.181783,-61.11583,0.4654,,,,,,,,,,,,,0.8572,75.625095,-35.973824,0.7461,,,,,,,,,,,,,,,,,0.5337,67.095015,-49.954829,0.4773,,,,,0.8236,67.067189,-48.839256,0.6325,0.8701,67.000447,-47.027807,0.6766,0.7846,79.910887,-24.082246,0.2102,0.8305,79.834754,-25.165051,0.1734,,,,,,,,,,,,,,,,,0.7565,64.162258,-51.358668,0.6957,0.4488,64.48254,-49.537713,0.7927,,,,,,,,,,,,,0.2377,61.030714,-46.849214,0.7427,,,,,0.8164,61.099343,-46.833246,0.7852,,,,,0.8795,61.174566,-46.820205,0.7682,0.548,72.222341,-26.818122,0.4947,0.7035,72.394047,-27.252486,0.271,,,,,,,,,,,,,,,,,,,,,0.7358,65.64003,-38.898655,0.9748,,,,,0.8174,76.399828,-68.26663,0.5426,0.765,76.419678,-68.146676,0.4157,0.7608,76.390204,-68.110534,0.3517,,,,,0.7467,72.893228,-54.29552,0.9055,0.7816,72.887075,-53.587994,0.828,,,,,,,,,,,,
