date,site,alb_s3,alb_AWS,cloud
2023-05-11,DY2,nan,0.8269,0.5845
2023-05-11,EGP,nan,0.6927,0.5402
2023-05-11,JAR_O,nan,0.8033,0.7861
2023-05-11,KAN_L,nan,0.7889,0.7497
2023-05-11,KAN_M,0.827,0.8059,0.4218
2023-05-11,KAN_U,nan,0.8354,0.747
2023-05-11,KPC_L,nan,0.4765,0.0326
2023-05-11,NAU,nan,0.9099,0.4365
2023-05-11,NEM,0.863,0.854,0.1989
2023-05-11,NUK_K,nan,0.7112,0.8526
2023-05-11,NUK_L,nan,0.3278,0.2694
2023-05-11,NUK_Uv3,0.591,0.7643,0.3221
2023-05-11,QAS_L,nan,0.4475,0.8293
2023-05-11,QAS_Lv3,nan,0.4906,0.7829
2023-05-11,QAS_U,nan,0.8466,0.6387
2023-05-11,SCO_L,nan,0.7564,0.473
2023-05-11,SCO_U,nan,0.7848,0.5936
2023-05-11,SWC_O,nan,0.8362,0.6393
2023-05-11,TAS_A,nan,0.8921,0.9261
2023-05-11,TAS_L,nan,0.9716,1.0
2023-05-11,THU_L,nan,0.6984,0.0
2023-05-11,THU_U2,0.836,0.7029,0.098
2023-05-11,TUN,0.827,0.8324,0.2736
2023-05-11,UPE_L,nan,0.7862,0.181
2023-05-11,UPE_U,0.856,0.7809,0.3406
2023-05-11,WEG_L,nan,0.8566,0.9196
2023-05-11,ZAK_Lv3,nan,0.8432,0.6873
2023-05-11,ZAK_Uv3,nan,0.7404,0.5084
2023-05-12,CP1,nan,0.8545,0.7676
2023-05-12,DY2,0.835,0.7771,0.3132
2023-05-12,EGP,nan,0.6938,0.4824
2023-05-12,JAR_O,nan,0.8631,0.9865
2023-05-12,KAN_L,nan,0.7843,0.9217
2023-05-12,KAN_M,nan,0.8375,0.4695
2023-05-12,KAN_U,0.837,0.7908,0.3053
2023-05-12,KPC_L,nan,0.583,0.5039
2023-05-12,NAU,nan,0.8926,0.418
2023-05-12,NEM,0.864,0.8554,0.2511
2023-05-12,NUK_K,nan,0.7422,0.7647
2023-05-12,NUK_L,nan,0.3379,0.3741
2023-05-12,NUK_Uv3,0.763,0.7698,0.2347
2023-05-12,QAS_L,nan,0.4556,0.4146
2023-05-12,QAS_Lv3,nan,0.4807,0.4131
2023-05-12,QAS_U,nan,0.7459,0.3103
2023-05-12,SCO_L,nan,0.796,0.7181
2023-05-12,SCO_U,nan,0.8183,0.5478
2023-05-12,SWC_O,nan,0.8502,0.9294
2023-05-12,TAS_A,nan,0.6966,0.4446
2023-05-12,TAS_L,nan,0.5398,0.6317
2023-05-12,THU_L,nan,0.6987,0.0031
2023-05-12,THU_U2,0.831,0.7017,0.1404
2023-05-12,TUN,nan,0.8499,0.4357
2023-05-12,UPE_L,nan,0.7633,0.2909
2023-05-12,UPE_U,0.844,0.7968,0.3186
2023-05-12,WEG_L,nan,0.8339,0.998
2023-05-12,ZAK_Lv3,nan,0.8822,0.7959
2023-05-12,ZAK_Uv3,nan,0.8333,0.8069
2023-05-13,CP1,nan,0.8638,0.8981
2023-05-13,DY2,nan,0.8411,0.7907
2023-05-13,EGP,0.844,0.6783,0.434
2023-05-13,FRE,nan,0.9821,0.5838
2023-05-13,JAR_O,nan,0.8183,0.932
2023-05-13,KAN_L,nan,0.8163,0.8145
2023-05-13,KAN_M,nan,0.8689,0.8602
2023-05-13,KAN_U,nan,0.8559,0.8434
2023-05-13,KPC_L,nan,0.5378,0.5424
2023-05-13,NAU,nan,0.8676,0.5979
2023-05-13,NEM,0.864,0.9162,0.3636
2023-05-13,NUK_K,nan,0.8168,0.9839
2023-05-13,NUK_L,nan,0.5318,0.9855
2023-05-13,NUK_Uv3,0.829,0.797,0.6971
2023-05-13,QAS_L,nan,0.5114,0.6941
2023-05-13,QAS_Lv3,nan,0.5171,0.6699
2023-05-13,QAS_U,nan,0.7453,0.3954
2023-05-13,SCO_L,nan,0.7562,0.576
2023-05-13,SCO_U,nan,0.7631,0.1462
2023-05-13,SWC_O,nan,0.8587,0.8762
2023-05-13,TAS_A,0.827,0.6393,0.0773
2023-05-13,TAS_L,0.803,0.5287,0.2748
2023-05-13,THU_L,nan,0.6885,0.0005
2023-05-13,THU_U2,0.827,0.698,0.1546
2023-05-13,TUN,0.833,0.8316,0.1953
2023-05-13,UPE_L,nan,0.8184,0.6411
2023-05-13,UPE_U,nan,0.878,0.655
2023-05-13,ZAK_Lv3,nan,0.8259,0.2041
2023-05-13,ZAK_Uv3,nan,0.7592,0.1734
2023-05-14,CP1,0.864,0.8202,0.5089
2023-05-14,DY2,nan,0.8162,0.6752
2023-05-14,EGP,0.844,0.6885,0.5369
2023-05-14,FRE,nan,0.9622,0.5488
2023-05-14,JAR_O,nan,0.7507,0.4566
2023-05-14,KAN_L,nan,0.8134,0.7865
2023-05-14,KAN_M,nan,0.8356,0.6238
2023-05-14,KAN_U,nan,0.8571,0.9354
2023-05-14,KPC_L,nan,0.5067,0.0281
2023-05-14,NAU,nan,0.8774,0.3197
2023-05-14,NEM,0.861,0.813,0.2742
2023-05-14,NUK_K,nan,0.8521,0.8932
2023-05-14,NUK_L,nan,0.8091,0.8479
2023-05-14,NUK_Uv3,nan,0.8777,0.8332
2023-05-14,QAS_L,nan,0.7108,0.6598
2023-05-14,QAS_Lv3,nan,0.6499,0.6227
2023-05-14,QAS_U,nan,0.8195,0.6197
2023-05-14,SCO_L,nan,0.7885,0.5938
2023-05-14,SCO_U,nan,0.8056,0.7104
2023-05-14,SWC_O,0.872,0.7848,0.4086
2023-05-14,TAS_A,nan,0.6348,0.0561
2023-05-14,TAS_L,0.841,0.4969,0.3076
2023-05-14,THU_L,nan,0.6946,0.0239
2023-05-14,THU_U2,0.821,0.6961,0.1522
2023-05-14,TUN,0.830,0.8339,0.2225
2023-05-14,UPE_L,nan,0.8331,0.5623
2023-05-14,UPE_U,nan,0.8585,0.25
2023-05-14,WEG_L,nan,0.873,0.7905
2023-05-14,ZAK_Lv3,nan,0.8184,0.2835
2023-05-14,ZAK_Uv3,nan,0.772,0.2676
2023-05-15,CP1,0.843,0.8134,0.457
2023-05-15,DY2,nan,0.7839,0.4658
2023-05-15,EGP,0.852,0.6968,0.5769
2023-05-15,JAR_O,nan,0.7356,0.2454
2023-05-15,KAN_L,nan,0.7435,0.3466
2023-05-15,KAN_M,nan,0.8036,0.2983
2023-05-15,KAN_U,nan,0.8212,0.4311
2023-05-15,KPC_L,nan,0.5056,0.003
2023-05-15,NAU,0.850,0.8494,0.2381
2023-05-15,NEM,0.856,0.7993,0.1827
2023-05-15,NUK_K,nan,0.7949,0.626
2023-05-15,NUK_L,nan,0.6611,0.4649
2023-05-15,NUK_Uv3,nan,0.8306,0.4257
2023-05-15,QAS_L,nan,0.4567,0.6974
2023-05-15,QAS_Lv3,nan,0.5087,0.7081
2023-05-15,QAS_U,nan,0.9134,0.7398
2023-05-15,SCO_L,nan,0.7654,0.4972
2023-05-15,SCO_U,nan,0.7756,0.2738
2023-05-15,SWC_O,nan,0.7719,0.2277
2023-05-15,TAS_A,nan,0.8499,0.4823
2023-05-15,TAS_L,nan,0.9532,0.6544
2023-05-15,THU_L,0.838,0.694,0.0
2023-05-15,THU_U2,0.831,0.6783,0.1078
2023-05-15,TUN,0.827,0.8164,0.2568
2023-05-15,UPE_L,nan,0.7656,0.3316
2023-05-15,UPE_U,0.834,0.848,0.509
2023-05-15,WEG_L,nan,0.8409,0.3123
2023-05-15,ZAK_Lv3,nan,0.8096,0.3301
2023-05-15,ZAK_Uv3,nan,0.7303,0.3377
2023-05-16,CP1,nan,0.8799,0.8493
2023-05-16,DY2,nan,0.8586,0.7385
2023-05-16,EGP,nan,0.6776,0.452
2023-05-16,FRE,nan,0.9589,0.4052
2023-05-16,JAR_O,nan,0.7255,0.2812
2023-05-16,KAN_L,nan,0.6655,0.5018
2023-05-16,KAN_M,nan,0.7944,0.2666
2023-05-16,KAN_U,nan,0.8231,0.5157
2023-05-16,KPC_L,nan,0.4975,0.0012
2023-05-16,NAU,0.852,0.8669,0.232
2023-05-16,NEM,0.851,0.8559,0.2676
2023-05-16,NUK_K,nan,0.7677,0.9122
2023-05-16,NUK_L,nan,0.4942,0.5217
2023-05-16,NUK_Uv3,nan,0.8595,0.5157
2023-05-16,QAS_L,nan,0.3161,0.7641
2023-05-16,QAS_Lv3,nan,0.4081,0.7524
2023-05-16,QAS_U,nan,0.8487,0.7039
2023-05-16,SCO_L,nan,0.7826,0.2265
2023-05-16,SCO_U,nan,0.7825,0.2245
2023-05-16,SWC_O,nan,0.778,0.3151
2023-05-16,TAS_A,nan,0.877,0.8498
2023-05-16,TAS_L,nan,0.9793,0.8775
2023-05-16,THU_L,nan,0.7523,0.1801
2023-05-16,THU_U2,nan,0.7581,0.419
2023-05-16,TUN,0.827,0.8217,0.1742
2023-05-16,UPE_L,nan,0.7617,0.1103
2023-05-16,UPE_U,0.831,0.7948,0.3404
2023-05-16,WEG_L,nan,0.8301,0.2694
2023-05-16,ZAK_Lv3,nan,0.796,0.1046
2023-05-16,ZAK_Uv3,nan,0.7207,0.0632
2023-05-17,CP1,nan,0.8643,0.8939
2023-05-17,DY2,nan,0.8338,0.5527
2023-05-17,EGP,0.844,0.685,0.4897
2023-05-17,FRE,nan,0.9507,0.3635
2023-05-17,JAR_O,nan,0.7467,0.5923
2023-05-17,KAN_L,nan,0.7613,0.7278
2023-05-17,KAN_M,nan,0.8305,0.5768
2023-05-17,KAN_U,nan,0.8317,0.5707
2023-05-17,KPC_L,nan,0.502,0.012
2023-05-17,NAU,nan,0.8591,0.1961
2023-05-17,NEM,0.852,0.7932,0.248
2023-05-17,NUK_K,nan,0.7361,0.6587
2023-05-17,NUK_L,nan,0.5876,0.5763
2023-05-17,NUK_Uv3,0.876,0.8082,0.4189
2023-05-17,QAS_L,nan,0.3125,0.9725
2023-05-17,QAS_Lv3,nan,0.4178,0.9523
2023-05-17,QAS_U,nan,0.9125,0.9402
2023-05-17,SCO_L,nan,0.7568,0.1641
2023-05-17,SCO_U,nan,0.7724,0.1269
2023-05-17,SWC_O,nan,0.8081,0.7214
2023-05-17,TAS_A,nan,0.7306,0.585
2023-05-17,TAS_L,nan,0.8218,0.9054
2023-05-17,THU_L,nan,0.7254,0.9517
2023-05-17,THU_U2,nan,0.89,0.9788
2023-05-17,TUN,0.831,0.8252,0.2514
2023-05-17,UPE_L,nan,0.7595,0.1243
2023-05-17,UPE_U,0.830,0.8057,0.2948
2023-05-17,WEG_L,nan,0.8235,0.1459
2023-05-17,ZAK_Lv3,nan,0.7972,0.0813
2023-05-17,ZAK_Uv3,nan,0.721,0.0425
2023-05-18,CP1,nan,0.8734,0.5409
2023-05-18,DY2,nan,0.8106,0.4735
2023-05-18,EGP,0.840,0.6843,0.4581
2023-05-18,FRE,nan,0.9372,0.385
2023-05-18,JAR_O,nan,0.7539,0.5737
2023-05-18,KAN_L,nan,0.6794,0.4015
2023-05-18,KAN_M,nan,0.8058,0.356
2023-05-18,KAN_U,nan,0.83,0.4646
2023-05-18,KPC_L,nan,0.5061,0.0251
2023-05-18,NAU,nan,0.8577,0.6548
2023-05-18,NEM,nan,0.8256,0.1681
2023-05-18,NUK_K,nan,0.7133,0.6958
2023-05-18,NUK_L,nan,0.5108,0.3848
2023-05-18,NUK_Uv3,nan,0.8476,0.3898
2023-05-18,QAS_L,nan,0.3922,0.915
2023-05-18,QAS_Lv3,nan,0.4718,0.7869
2023-05-18,QAS_U,nan,0.8968,0.8807
2023-05-18,SCO_L,nan,0.7426,0.1989
2023-05-18,SCO_U,nan,0.7684,0.1924
2023-05-18,SWC_O,nan,0.8139,0.5763
2023-05-18,TAS_A,nan,0.8605,0.8451
2023-05-18,TAS_L,nan,0.9685,0.9987
2023-05-18,THU_L,0.674,0.7061,0.3493
2023-05-18,THU_U2,0.838,0.7349,0.3486
2023-05-18,TUN,0.821,0.8249,0.1802
2023-05-18,UPE_L,nan,0.8279,0.3627
2023-05-18,UPE_U,nan,0.8559,0.3068
2023-05-18,WEG_L,nan,0.9045,0.804
2023-05-18,ZAK_Lv3,nan,0.7934,0.0957
2023-05-18,ZAK_Uv3,nan,0.7188,0.0458
2023-05-19,CP1,nan,0.8721,0.7777
2023-05-19,DY2,nan,0.87,0.8808
2023-05-19,EGP,0.840,0.6925,0.5816
2023-05-19,FRE,0.675,0.9789,0.5379
2023-05-19,JAR_O,nan,0.7498,0.5667
2023-05-19,KAN_L,nan,0.7679,0.7904
2023-05-19,KAN_M,nan,0.8544,0.7226
2023-05-19,KAN_U,nan,0.8846,0.952
2023-05-19,KPC_L,nan,0.5076,0.2427
2023-05-19,NAU,0.844,0.8518,0.2976
2023-05-19,NEM,nan,0.8073,0.4168
2023-05-19,NUK_K,nan,0.8643,0.8351
2023-05-19,NUK_L,nan,0.8205,0.9117
2023-05-19,NUK_Uv3,nan,0.8967,0.9355
2023-05-19,QAS_L,nan,0.3382,0.7766
2023-05-19,QAS_Lv3,nan,0.4021,0.7827
2023-05-19,QAS_U,nan,0.869,0.672
2023-05-19,SCO_L,nan,0.7655,0.5057
2023-05-19,SCO_U,nan,0.8081,0.4972
2023-05-19,SWC_O,nan,0.8054,0.5667
2023-05-19,TAS_A,nan,0.887,0.842
2023-05-19,TAS_L,nan,0.8286,0.9061
2023-05-19,THU_L,0.687,0.6815,0.1555
2023-05-19,THU_U2,0.835,0.6773,0.1122
2023-05-19,TUN,0.819,0.8176,0.2256
2023-05-19,UPE_L,nan,0.7699,0.2325
2023-05-19,UPE_U,0.808,0.7943,0.4007
2023-05-19,WEG_L,nan,0.842,0.4365
2023-05-19,ZAK_Lv3,nan,0.7978,0.2929
2023-05-19,ZAK_Uv3,nan,0.7357,0.2379
2023-05-20,CP1,nan,0.8539,0.8957
2023-05-20,DY2,nan,0.8287,0.681
2023-05-20,EGP,nan,0.735,0.8004
2023-05-20,JAR_O,nan,0.7996,0.9476
2023-05-20,KAN_L,nan,0.8392,0.7049
2023-05-20,KAN_M,nan,0.8467,0.6222
2023-05-20,KAN_U,nan,0.8466,0.7602
2023-05-20,KPC_L,nan,0.5536,0.7639
2023-05-20,NAU,nan,0.8664,0.7395
2023-05-20,NEM,nan,0.859,0.5398
2023-05-20,NUK_K,nan,0.8564,0.9029
2023-05-20,NUK_L,nan,0.7815,0.7133
2023-05-20,NUK_Uv3,nan,0.8907,0.7557
2023-05-20,QAS_L,nan,0.7636,0.7365
2023-05-20,QAS_Lv3,nan,0.6627,0.7321
2023-05-20,QAS_U,nan,0.905,0.7602
2023-05-20,SCO_L,nan,0.7881,0.8759
2023-05-20,SCO_U,nan,0.8351,0.7339
2023-05-20,SWC_O,nan,0.8359,0.9076
2023-05-20,TAS_A,nan,0.6796,0.3696
2023-05-20,TAS_L,0.842,0.498,0.5477
2023-05-20,THU_L,nan,0.7232,0.3799
2023-05-20,THU_U2,nan,0.8672,0.6152
2023-05-20,TUN,nan,0.8694,0.6641
2023-05-20,UPE_L,nan,0.9111,0.9308
2023-05-20,WEG_L,nan,0.8866,0.9144
2023-05-20,ZAK_Lv3,nan,0.8685,0.9361
2023-05-20,ZAK_Uv3,nan,0.8393,0.9093
2023-05-21,CP1,nan,0.8541,0.7252
2023-05-21,DY2,nan,0.8359,0.7315
2023-05-21,EGP,nan,0.732,0.799
2023-05-21,JAR_O,nan,0.7833,0.8986
2023-05-21,KAN_L,nan,0.862,0.8093
2023-05-21,KAN_M,nan,0.8713,0.8097
2023-05-21,KAN_U,nan,0.8588,0.8523
2023-05-21,KPC_L,nan,0.5834,0.7282
2023-05-21,NAU,nan,0.8391,0.5849
2023-05-21,NEM,nan,0.8163,0.4245
2023-05-21,NUK_K,nan,0.7587,0.4417
2023-05-21,NUK_L,nan,0.728,0.4495
2023-05-21,NUK_Uv3,nan,0.8462,0.4081
2023-05-21,QAS_L,nan,0.7035,0.3842
2023-05-21,QAS_Lv3,nan,0.5669,0.3897
2023-05-21,QAS_U,nan,0.8752,0.5474
2023-05-21,SCO_L,nan,0.927,0.9895
2023-05-21,SCO_U,nan,0.8759,0.855
2023-05-21,SWC_O,nan,0.8356,0.8604
2023-05-21,TAS_A,nan,0.7228,0.2414
2023-05-21,TAS_L,nan,0.4984,0.554
2023-05-21,THU_L,nan,0.7512,0.8666
2023-05-21,THU_U2,nan,0.9061,0.8381
2023-05-21,TUN,nan,0.8574,0.6345
2023-05-21,UPE_L,nan,0.8953,0.9323
2023-05-21,UPE_U,nan,0.847,0.8239
2023-05-21,WEG_L,nan,0.8882,0.979
2023-05-21,ZAK_Lv3,nan,0.8891,0.8654
2023-05-21,ZAK_Uv3,nan,0.8539,0.8629
2023-05-22,CP1,0.855,0.844,0.423
2023-05-22,DY2,nan,0.7996,0.5704
2023-05-22,EGP,nan,0.7315,0.8198
2023-05-22,JAR_O,0.838,0.7359,0.3176
2023-05-22,KAN_L,0.846,0.7559,0.2019
2023-05-22,KAN_M,0.841,0.7855,0.1009
2023-05-22,KAN_U,0.840,0.8306,0.3751
2023-05-22,KPC_L,nan,0.5308,0.4865
2023-05-22,NAU,0.853,0.8133,0.3716
2023-05-22,NEM,0.852,0.8359,0.1915
2023-05-22,NUK_K,nan,0.8202,0.4924
2023-05-22,NUK_L,nan,0.7347,0.5664
2023-05-22,NUK_Uv3,nan,0.8794,0.6796
2023-05-22,QAS_L,nan,0.8587,0.9683
2023-05-22,QAS_Lv3,nan,0.6947,0.9823
2023-05-22,QAS_U,nan,0.9248,0.9358
2023-05-22,SCO_L,nan,0.7939,0.3937
2023-05-22,SCO_U,nan,0.8115,0.2143
2023-05-22,SWC_O,0.849,0.7886,0.2835
2023-05-22,TAS_A,nan,0.7977,0.4831
2023-05-22,TAS_L,nan,0.9374,0.6343
2023-05-22,THU_L,nan,0.7606,0.7515
2023-05-22,THU_U2,nan,0.7856,0.6592
2023-05-22,TUN,0.829,0.8448,0.4041
2023-05-22,UPE_L,nan,0.8204,0.5931
2023-05-22,UPE_U,nan,0.8201,0.6351
2023-05-22,WEG_L,nan,0.8481,0.4413
2023-05-22,ZAK_Lv3,nan,0.8296,0.357
2023-05-22,ZAK_Uv3,nan,0.7449,0.3267
2023-05-23,CP1,nan,0.856,0.8264
2023-05-23,DY2,nan,0.8609,0.8466
2023-05-23,EGP,nan,0.7028,0.5062
2023-05-23,FRE,nan,0.9743,0.5328
2023-05-23,JAR_O,nan,0.8373,0.9025
2023-05-23,KAN_L,nan,0.8464,0.9145
2023-05-23,KAN_M,nan,0.8629,0.8191
2023-05-23,KAN_U,nan,0.8707,0.8919
2023-05-23,KPC_L,nan,0.5702,0.7877
2023-05-23,NAU,nan,0.8294,0.545
2023-05-23,NEM,0.845,0.7925,0.3342
2023-05-23,NUK_K,nan,0.8867,0.9877
2023-05-23,NUK_L,nan,0.8828,0.9625
2023-05-23,NUK_Uv3,nan,0.903,0.9497
2023-05-23,QAS_L,nan,0.7871,0.3812
2023-05-23,QAS_Lv3,nan,0.7071,0.4777
2023-05-23,QAS_U,0.845,0.8244,0.419
2023-05-23,SCO_L,nan,0.787,0.3834
2023-05-23,SCO_U,nan,0.8086,0.1945
2023-05-23,SWC_O,nan,0.8625,0.8959
2023-05-23,TAS_A,nan,0.7811,0.7747
2023-05-23,TAS_L,nan,0.5392,0.837
2023-05-23,THU_L,nan,0.7419,0.4457
2023-05-23,THU_U2,nan,0.8918,0.6354
2023-05-23,TUN,0.832,0.8354,0.2838
2023-05-23,UPE_L,nan,0.91,0.749
2023-05-23,WEG_L,nan,0.9226,0.8596
2023-05-23,ZAK_Lv3,nan,0.81,0.2324
2023-05-23,ZAK_Uv3,nan,0.7429,0.1693
2023-05-24,CP1,0.860,0.8152,0.4281
2023-05-24,DY2,nan,0.7715,0.3698
2023-05-24,EGP,0.840,0.6833,0.4503
2023-05-24,FRE,nan,0.8952,0.6075
2023-05-24,JAR_O,nan,0.7338,0.4825
2023-05-24,KAN_L,0.926,0.8374,0.3407
2023-05-24,KAN_M,nan,0.8017,0.3166
2023-05-24,KAN_U,nan,0.872,0.4129
2023-05-24,KPC_L,nan,0.5695,0.5295
2023-05-24,NAU,nan,0.8518,0.4626
2023-05-24,NEM,nan,0.8079,0.4345
2023-05-24,NUK_K,nan,0.8247,0.8384
2023-05-24,NUK_L,nan,0.7671,0.6507
2023-05-24,NUK_Uv3,nan,0.8661,0.6766
2023-05-24,QAS_L,nan,0.8963,0.9242
2023-05-24,QAS_Lv3,nan,0.7364,0.9376
2023-05-24,QAS_U,nan,0.908,0.8685
2023-05-24,SCO_L,nan,0.7502,0.049
2023-05-24,SCO_U,nan,0.7969,0.0544
2023-05-24,SWC_O,nan,0.7967,0.4557
2023-05-24,TAS_A,0.789,0.6939,0.4411
2023-05-24,TAS_L,0.816,0.5,0.5326
2023-05-24,THU_L,nan,0.712,0.6467
2023-05-24,THU_U2,nan,0.8144,0.89
2023-05-24,TUN,0.824,0.8171,0.1533
2023-05-24,UPE_L,nan,0.8723,0.6466
2023-05-24,UPE_U,nan,0.8286,0.6669
2023-05-24,WEG_L,nan,0.8543,0.5034
2023-05-24,ZAK_Lv3,nan,0.8395,0.4232
2023-05-24,ZAK_Uv3,nan,0.8177,0.411
2023-05-25,CP1,0.847,0.8068,0.251
2023-05-25,DY2,0.852,0.8465,0.4735
2023-05-25,EGP,0.839,0.68,0.4392
2023-05-25,FRE,nan,0.9532,0.4442
2023-05-25,JAR_O,0.842,0.7212,0.1874
2023-05-25,KAN_L,0.863,0.7941,0.1211
2023-05-25,KAN_M,0.856,0.7865,0.1803
2023-05-25,KAN_U,0.849,0.8836,0.4262
2023-05-25,KPC_L,nan,0.5172,0.0
2023-05-25,NAU,0.855,0.837,0.2278
2023-05-25,NEM,nan,0.8148,0.4903
2023-05-25,NUK_K,nan,0.7846,0.706
2023-05-25,NUK_L,nan,0.6813,0.1628
2023-05-25,NUK_Uv3,nan,0.8337,0.1545
2023-05-25,QAS_L,nan,0.8869,0.9773
2023-05-25,QAS_Lv3,nan,0.739,0.9709
2023-05-25,QAS_U,nan,0.9151,0.8525
2023-05-25,SCO_L,nan,0.7162,0.0721
2023-05-25,SCO_U,nan,0.7888,0.1021
2023-05-25,SWC_O,0.837,0.7687,0.1739
2023-05-25,TAS_A,nan,0.6599,0.0833
2023-05-25,TAS_L,nan,0.5764,0.378
2023-05-25,THU_L,nan,0.7272,0.8449
2023-05-25,THU_U2,nan,0.969,0.9818
2023-05-25,TUN,0.822,0.8201,0.1222
2023-05-25,UPE_L,nan,0.8095,0.4972
2023-05-25,WEG_L,nan,0.8363,0.2361
2023-05-25,ZAK_Lv3,nan,0.7946,0.1491
2023-05-25,ZAK_Uv3,nan,0.7083,0.148
2023-05-26,CP1,nan,0.8394,0.6522
2023-05-26,DY2,nan,0.8742,0.8066
2023-05-26,EGP,0.834,0.6858,0.4335
2023-05-26,FRE,nan,0.9456,0.3717
2023-05-26,JAR_O,nan,0.7895,0.7166
2023-05-26,KAN_L,nan,0.7723,0.494
2023-05-26,KAN_M,nan,0.8429,0.6414
2023-05-26,KAN_U,nan,0.8693,0.8489
2023-05-26,KPC_L,nan,0.5149,0.0
2023-05-26,NAU,nan,0.8415,0.604
2023-05-26,NEM,0.844,0.8111,0.3902
2023-05-26,NUK_K,nan,0.9002,0.9522
2023-05-26,NUK_L,nan,0.716,0.5789
2023-05-26,NUK_Uv3,nan,0.8604,0.5618
2023-05-26,QAS_L,0.813,0.7588,0.7023
2023-05-26,QAS_Lv3,0.813,0.6051,0.3935
2023-05-26,QAS_U,0.845,0.8342,0.3724
2023-05-26,SCO_L,nan,0.7059,0.0467
2023-05-26,SCO_U,nan,0.7893,0.0617
2023-05-26,SWC_O,nan,0.8384,0.7146
2023-05-26,TAS_A,0.786,0.6713,0.0496
2023-05-26,TAS_L,nan,0.4884,0.3634
2023-05-26,THU_L,nan,0.7608,0.9516
2023-05-26,THU_U2,nan,0.9307,0.959
2023-05-26,TUN,0.824,0.8153,0.1188
2023-05-26,UPE_L,nan,0.8968,0.733
2023-05-26,UPE_U,nan,0.912,0.8379
2023-05-26,WEG_L,nan,0.9104,0.7334
2023-05-26,ZAK_Lv3,nan,0.7922,0.0652
2023-05-26,ZAK_Uv3,nan,0.7134,0.0591
2023-05-27,CP1,nan,0.881,0.9178
2023-05-27,DY2,nan,0.8427,0.853
2023-05-27,EGP,nan,0.6961,0.5249
2023-05-27,FRE,nan,0.9405,0.3674
2023-05-27,JAR_O,nan,0.8272,0.9391
2023-05-27,KAN_L,nan,0.8197,0.8506
2023-05-27,KAN_M,nan,0.8894,0.8806
2023-05-27,KAN_U,nan,0.8947,0.961
2023-05-27,KPC_L,nan,0.5223,0.0
2023-05-27,NAU,nan,0.8781,0.8837
2023-05-27,NEM,0.844,0.811,0.2424
2023-05-27,NUK_K,nan,0.8622,0.9631
2023-05-27,NUK_L,nan,0.7561,0.7414
2023-05-27,NUK_Uv3,nan,0.8993,0.7682
2023-05-27,QAS_L,nan,0.7347,0.3669
2023-05-27,QAS_Lv3,nan,0.5867,0.3603
2023-05-27,QAS_U,0.820,0.8265,0.2995
2023-05-27,SCO_L,nan,0.6873,0.0951
2023-05-27,SCO_U,nan,0.7903,0.0907
2023-05-27,SWC_O,nan,0.8644,0.935
2023-05-27,TAS_A,nan,0.6566,0.0717
2023-05-27,TAS_L,nan,0.4744,0.3236
2023-05-27,THU_L,nan,0.6976,0.5957
2023-05-27,THU_U2,nan,0.8083,0.7506
2023-05-27,TUN,0.817,0.8186,0.1917
2023-05-27,UPE_L,nan,0.9349,0.9294
2023-05-27,UPE_U,nan,0.9454,0.9587
2023-05-27,WEG_L,nan,0.9159,0.9115
2023-05-27,ZAK_Lv3,nan,0.786,0.0628
2023-05-27,ZAK_Uv3,nan,0.7149,0.0338
2023-05-28,CP1,0.859,0.8156,0.3066
2023-05-28,DY2,nan,0.789,0.2856
2023-05-28,EGP,nan,0.7007,0.6004
2023-05-28,FRE,nan,0.9456,0.4011
2023-05-28,JAR_O,nan,0.7468,0.5148
2023-05-28,KAN_L,nan,0.7862,0.4293
2023-05-28,KAN_M,nan,0.8066,0.3735
2023-05-28,KAN_U,0.851,0.8483,0.3155
2023-05-28,KPC_L,nan,0.5209,0.0092
2023-05-28,NAU,nan,0.8447,0.4462
2023-05-28,NEM,0.846,0.8049,0.2598
2023-05-28,NUK_K,nan,0.7504,0.5209
2023-05-28,NUK_L,nan,0.671,0.2997
2023-05-28,NUK_Uv3,nan,0.8312,0.2189
2023-05-28,QAS_L,nan,0.7476,0.72
2023-05-28,QAS_Lv3,nan,0.592,0.7157
2023-05-28,QAS_U,nan,0.8226,0.4712
2023-05-28,SCO_L,nan,0.678,0.4769
2023-05-28,SCO_U,nan,0.791,0.3118
2023-05-28,SWC_O,nan,0.8019,0.5126
2023-05-28,TAS_A,0.752,0.6729,0.0402
2023-05-28,TAS_L,nan,0.5476,0.4154
2023-05-28,THU_L,nan,0.7114,0.4296
2023-05-28,THU_U2,nan,0.7926,0.7532
2023-05-28,TUN,nan,0.8408,0.4874
2023-05-28,UPE_L,nan,0.8826,0.6655
2023-05-28,UPE_U,nan,0.8786,0.68
2023-05-28,WEG_L,nan,0.8506,0.4442
2023-05-28,ZAK_Lv3,nan,0.7875,0.118
2023-05-28,ZAK_Uv3,nan,0.7151,0.0657
2023-05-29,CP1,nan,0.812,0.3837
2023-05-29,DY2,0.834,0.7806,0.3357
2023-05-29,EGP,0.838,0.6869,0.3802
2023-05-29,FRE,nan,0.9525,0.7475
2023-05-29,JAR_O,0.848,0.7556,0.3698
2023-05-29,KAN_L,0.844,0.7379,0.2383
2023-05-29,KAN_M,0.839,0.7839,0.1972
2023-05-29,KAN_U,0.844,0.8176,0.1767
2023-05-29,KPC_L,nan,0.5236,0.2852
